incident_number,converted response,avg response
18009390,4.633333333,
18009390,8.8,
18009390,5.133333333,
18009391,3.533333333,
18009391,,
18009391,3.233333333,
18009392,3.866666667,
18009392,3.783333333,
18009392,3.816666667,
18009393,19.98333333,
18009394,4.55,
18009395,6.15,
18009395,3.333333333,
18009396,5.933333333,
18009396,3.65,
18009397,4.133333333,
18009397,2.55,
18009398,7.166666667,
18009398,2.383333333,
18009399,15.28333333,
18009400,4.183333333,
18009400,2.316666667,
18009400,,
18009402,10.95,
18009402,9.783333333,
18009403,3.716666667,
18009403,5.583333333,
18009404,4.15,
18009404,6.116666667,
18009404,2.966666667,
18009405,4.633333333,
18009405,4.083333333,
18009407,13.55,
18009408,11.16666667,
18009408,3.683333333,
18009409,7.283333333,
18009409,,
18009409,1.75,
18009409,,
18009410,5.216666667,
18009410,5.283333333,
18009410,8.25,
18009411,1.866666667,
18009411,0.5,
18009411,6,
18009411,,
18009411,,
18009411,,
18009412,6.15,
18009412,,
18009412,4.766666667,
18009412,,
18009413,9.4,
18009414,4.216666667,
18009414,6.466666667,
18009415,1.4,
18009415,,
18009416,19.68333333,
18009417,11.53333333,
18009417,0,
18009417,1.7,
18009417,3.5,
18009417,,
18009418,13.66666667,
18009419,1.383333333,
18009419,2.683333333,
18009420,,
18009420,0.733333333,
18009421,22.56666667,
18009421,5.733333333,
18009421,3.366666667,
18009422,13.68333333,
18009423,,
18009425,12.51666667,
18009425,4.166666667,
18009426,10.85,
18009427,2.333333333,
18009427,,
18009428,12.25,
18009428,8.716666667,
18009429,3.216666667,
18009429,2.95,
18009430,4.583333333,
18009430,,
18009431,,
18009431,3.216666667,
18009431,2.533333333,
18009432,9.433333333,
18009432,5.45,
18009432,6.7,
18009433,,
18009433,15.23333333,
18009434,5.433333333,
18009434,,
18009434,4.3,
18009435,3.75,
18009435,4.783333333,
18009437,3.7,
18009437,,
18009438,4.783333333,
18009438,3.933333333,
18009439,3.916666667,
18009439,4.383333333,
18009439,5.033333333,
18009440,3.083333333,
18009440,3.716666667,
18009440,3.666666667,
18009441,,
18009441,6.1,
18009441,6.3,
18009442,7.666666667,
18009442,3.6,
18009443,9.983333333,
18009443,4.716666667,
18009444,,
18009444,8.65,
18009445,18.01666667,
18009446,4.05,
18009446,,
18009447,5.216666667,
18009447,3.8,
18009448,2.183333333,
18009448,,
18009449,0.733333333,
18009449,,
18009450,10.7,
18009452,3.066666667,
18009452,7.033333333,
18009453,13.85,
18009454,6.533333333,
18009455,12.15,
18009456,6.733333333,
18009456,10.86666667,
18009457,4.916666667,
18009457,5.533333333,
18009457,4.95,
18009458,2.766666667,
18009458,5.066666667,
18009459,2.95,
18009459,7.166666667,
18009460,17.65,
18009462,5.2,
18009463,4.8,
18009463,4.633333333,
18009463,4.55,
18009466,14.01666667,
18009467,,
18009467,3.316666667,
18009468,4.2,
18009468,8.966666667,
18009468,5.666666667,
18009469,0.55,
18009469,,
18009469,,
18009470,,
18009470,0.633333333,
18009470,4.566666667,
18009472,10.93333333,
18009472,4.466666667,
18009472,,
18009473,3.266666667,
18009473,3.766666667,
18009474,5.816666667,
18009475,20.26666667,
18009477,4.083333333,
18009477,4.5,
18009478,2.833333333,
18009478,6.166666667,
18009480,5.566666667,
18009480,6.4,
18009480,3.3,
18009481,5.283333333,
18009481,4.183333333,
18009482,5.9,
18009482,4.366666667,
18009483,7.9,
18009485,4,
18009485,8.033333333,
18009487,8.95,
18009487,2.233333333,
18009488,4.25,
18009488,5.4,
18009489,2.583333333,
18009489,,
18009490,6.15,
18009490,3.816666667,
18009491,5.15,
18009491,4.65,
18009491,6.633333333,
18009492,,
18009493,1.25,
18009493,4.033333333,
18009493,,
18009494,5.1,
18009495,8.116666667,
18009495,7.05,
18009495,,
18009496,10.66666667,
18009498,6.816666667,
18009498,7.566666667,
18009499,3.833333333,
18009499,4,
18009500,4.55,
18009501,3.633333333,
18009501,5.216666667,
18009501,3.6,
18009502,,
18009502,17.53333333,
18009504,8.233333333,
18009505,,
18009505,,
18009505,3.716666667,
18009505,,
18009505,3.283333333,
18009505,7.616666667,
18009505,4.15,
18009505,,
18009505,10.55,
18009505,,
18009507,3.016666667,
18009507,6.4,
18009509,2.583333333,
18009509,3.416666667,
18009510,,
18009510,28.6,
18009511,,
18009511,8.583333333,
18009512,4.5,
18009513,,
18009513,8.933333333,
18009514,2.55,
18009515,5.9,
18009515,4.433333333,
18009516,7.683333333,
18009516,8.483333333,
18009516,7.483333333,
18009517,4.916666667,
18009517,3.1,
18009518,10.06666667,
18009519,,
18009519,,
18009519,12.46666667,
18009519,3.666666667,
18009520,2.966666667,
18009520,3.3,
18009521,7.683333333,
18009522,5.35,
18009522,20.7,
18009523,17.38333333,
18009524,20.05,
18009524,,
18009525,3.133333333,
18009525,3.35,
18009526,4.783333333,
18009526,4.216666667,
18009527,5.266666667,
18009527,8.433333333,
18009528,13.08333333,
18009528,4.166666667,
18009529,,
18009529,1.983333333,
18009530,4.75,
18009530,29.75,
18009532,10.8,
18009533,9.083333333,
18009533,3.133333333,
18009534,22.28333333,
18009534,,
18009535,5.333333333,
18009535,,
18009535,2.266666667,
18009535,4.633333333,
18009535,4.816666667,
18009535,6.15,
18009537,3.666666667,
18009537,13,
18009538,3.683333333,
18009538,7.516666667,
18009539,7.783333333,
18009540,14.06666667,
18009541,4.766666667,
18009542,9.033333333,
18009542,,
18009543,10.46666667,
18009543,9.15,
18009544,,
18009544,,
18009545,,
18009545,,
18009547,3.75,
18009547,3.666666667,
18009548,3.483333333,
18009548,7.633333333,
18009549,3.05,
18009549,,
18009550,7.833333333,
18009550,5.95,
18009551,5.916666667,
18009552,2.633333333,
18009552,8.25,
18009553,12.53333333,
18009554,3.466666667,
18009554,3.433333333,
18009555,11.43333333,
18009556,,
18009556,,
18009556,3.183333333,
18009556,,
18009556,,
18009556,2.416666667,
18009556,,
18009556,2.533333333,
18009556,1.5,
18009556,,
18009557,1.966666667,
18009557,4.9,
18009558,3.233333333,
18009558,,
18009559,,
18009560,5.016666667,
18009560,5.033333333,
18009561,12.1,
18009561,5.383333333,
18009562,3.816666667,
18009562,4.966666667,
18009563,,
18009563,4.95,
18009563,9.25,
18009563,2.783333333,
18009563,8.083333333,
18009563,3.95,
18009563,2.75,
18009563,2.833333333,
18009563,5.466666667,
18009563,2.083333333,
18009563,0,
18009564,7.883333333,
18009564,6.75,
18009565,4.083333333,
18009565,4.183333333,
18009566,,
18009566,4.45,
18009566,,
18009566,5.583333333,
18009566,3.933333333,
18009566,7.683333333,
18009566,51.48333333,
18009566,,
18009566,,
18009566,,
18009567,1.9,
18009567,,
18009568,3.8,
18009569,7.966666667,
18009570,5.083333333,
18009570,8.233333333,
18009571,5.85,
18009571,7.733333333,
18009572,0,
18009573,10.35,
18009574,8.15,
18009575,6.15,
18009576,50.48333333,
18009577,13.38333333,
18009577,,
18009578,,
18009578,3.833333333,
18009579,24.5,
18009580,4.666666667,
18009581,4.25,
18009581,,
18009581,1.566666667,
18009582,4.983333333,
18009583,11.98333333,
18009583,6.55,
18009584,,
18009584,,
18009585,5.083333333,
18009585,3.033333333,
18009588,5.25,
18009588,4.9,
18009589,3.15,
18009589,5.566666667,
18009589,3.866666667,
18009590,7.333333333,
18009591,,
18009591,5.816666667,
18009592,6.083333333,
18009593,4.583333333,
18009593,4.733333333,
18009594,4.15,
18009594,8.333333333,
18009595,6.083333333,
18009595,4.033333333,
18009596,8.833333333,
18009597,5.066666667,
18009597,,
18009598,5.35,
18009598,4.833333333,
18009599,6.516666667,
18009599,3.75,
18009599,12.18333333,
18009600,6.516666667,
18009600,4.766666667,
18009601,10.85,
18009602,6.466666667,
18009603,4.866666667,
18009603,5.316666667,
18009604,4.2,
18009604,4.95,
18009605,9.666666667,
18009606,3.45,
18009606,6.25,
18009607,10.16666667,
18009608,24.01666667,
18009609,9.416666667,
18009610,9.05,
18009610,,
18009610,3,
18009611,4.833333333,
18009611,8.166666667,
18009611,8.9,
18009612,11.03333333,
18009612,6.716666667,
18009614,11.16666667,
18009614,5.516666667,
18009614,5.283333333,
18009614,,
18009614,4.333333333,
18009614,,
18009614,7.883333333,
18009616,11.4,
18009618,5.65,
18009618,5.733333333,
18009620,,
18009620,2.25,
18009620,7.866666667,
18009621,16.56666667,
18009622,12.61666667,
18009622,10.76666667,
18009623,4.233333333,
18009623,10.9,
18009623,,
18009624,6.05,
18009624,20.78333333,
18009625,6.833333333,
18009625,4.533333333,
18009626,4.716666667,
18009626,6.633333333,
18009627,5.116666667,
18009627,,
18009627,5.016666667,
18009628,17.65,
18009629,10.6,
18009629,,
18009629,,
18009630,3.283333333,
18009630,5.55,
18009631,6.8,
18009631,7.233333333,
18009631,,
18009632,9.95,
18009633,9.116666667,
18009633,14.58333333,
18009634,6.85,
18009635,,
18009635,,
18009635,4.883333333,
18009636,4.466666667,
18009636,8.1,
18009637,,
18009637,8.1,
18009638,17.18333333,
18009638,3,
18009639,3.833333333,
18009639,4.816666667,
18009640,7.183333333,
18009640,3.55,
18009640,5.3,
18009640,,
18009641,6.283333333,
18009641,3.716666667,
18009642,12.41666667,
18009642,5.083333333,
18009643,4.25,
18009643,,
18009644,3.183333333,
18009644,,
18009644,17.85,
18009645,,
18009645,6.483333333,
18009646,6.166666667,
18009646,4.3,
18009647,14.71666667,
18009648,3.95,
18009648,17.5,
18009649,3.516666667,
18009649,6.933333333,
18009650,1.416666667,
18009650,5.683333333,
18009651,1.566666667,
18009651,,
18009651,,
18009652,,
18009652,,
18009652,3.716666667,
18009652,8.25,
18009652,,
18009652,,
18009652,,
18009653,1.433333333,
18009653,3.916666667,
18009654,4.783333333,
18009656,7.683333333,
18009656,5.116666667,
18009657,12.63333333,
18009658,,
18009658,3.466666667,
18009659,6.516666667,
18009659,6.65,
18009661,5.25,
18009661,5.15,
18009662,5.116666667,
18009662,5.316666667,
18009663,9.766666667,
18009663,2.883333333,
18009664,5.966666667,
18009665,10,
18009665,8.866666667,
18009666,,
18009666,2.25,
18009667,3.666666667,
18009667,7.016666667,
18009668,3.8,
18009668,7.533333333,
18009669,7.4,
18009670,11.91666667,
18009671,9.8,
18009671,,
18009672,6.783333333,
18009672,6.916666667,
18009673,5.833333333,
18009673,,
18009673,,
18009674,1.333333333,
18009674,,
18009675,3.283333333,
18009675,4.533333333,
18009675,,
18009676,3.4,
18009676,,
18009677,4.666666667,
18009677,5.233333333,
18009677,,
18009678,4.416666667,
18009679,2.433333333,
18009679,,
18009680,2.516666667,
18009680,20.23333333,
18009681,8.25,
18009682,12.26666667,
18009683,5.233333333,
18009684,13.33333333,
18009684,2.833333333,
18009685,3.15,
18009685,,
18009685,2.5,
18009686,4.95,
18009686,3.133333333,
18009686,2.183333333,
18009687,3.6,
18009687,,
18009687,7.566666667,
18009688,15.51666667,
18009690,3.7,
18009690,3.95,
18009690,3.9,
18009690,12.9,
18009691,,
18009691,,
18009691,,
18009692,5.166666667,
18009694,7.433333333,
18009694,9.35,
18009695,2.533333333,
18009695,2.316666667,
18009696,5.533333333,
18009696,18.21666667,
18009699,2.783333333,
18009699,,
18009699,1.166666667,
18009701,6.25,
18009701,3.016666667,
18009701,2.866666667,
18009702,14.95,
18009703,12.71666667,
18009704,24.7,
18009704,3.366666667,
18009704,2.616666667,
18009705,4.083333333,
18009705,3.3,
18009705,3.3,
18009706,,
18009707,7.033333333,
18009707,,
18009708,7.216666667,
18009708,4.183333333,
18009709,5.216666667,
18009709,3.85,
18009710,12.63333333,
18009713,5.1,
18009713,,
18009713,3.216666667,
18009714,8.333333333,
18009715,2.233333333,
18009715,9.383333333,
18009717,8.483333333,
18009718,2.85,
18009718,4.066666667,
18009719,6.466666667,
18009719,3.75,
18009720,2.716666667,
18009720,6.866666667,
18009721,3.533333333,
18009721,6.516666667,
18009722,10.85,
18009723,,
18009723,7.083333333,
18009724,17.03333333,
18009724,0.866666667,
18009725,6.466666667,
18009725,,
18009726,26,
18009727,,
18009727,9.35,
18009727,2.983333333,
18009728,3.583333333,
18009728,5.133333333,
18009729,3.633333333,
18009729,8.1,
18009730,3.3,
18009730,16.36666667,
18009731,7.55,
18009731,7.283333333,
18009733,11.56666667,
18009733,8.983333333,
18009733,4.316666667,
18009733,3.733333333,
18009734,5.45,
18009734,6.9,
18009735,25.26666667,
18009737,,
18009737,2.416666667,
18009738,6.2,
18009738,4.716666667,
18009739,6.083333333,
18009739,10.31666667,
18009740,5.883333333,
18009740,4.116666667,
18009741,6.116666667,
18009741,6.25,
18009741,7.416666667,
18009742,5.05,
18009742,3.3,
18009743,6.883333333,
18009743,4.3,
18009744,3.733333333,
18009745,26,
18009747,2.333333333,
18009747,7.066666667,
18009748,3.866666667,
18009748,1.8,
18009748,2.7,
18009749,3.083333333,
18009749,3.983333333,
18009751,18.23333333,
18009752,1.616666667,
18009752,,
18009752,0.066666667,
18009752,43.35,
18009752,4.883333333,
18009752,8.65,
18009752,,
18009752,42.73333333,
18009753,26.03333333,
18009753,16.05,
18009754,4.05,
18009754,6.75,
18009755,9.316666667,
18009756,13.78333333,
18009757,5.3,
18009757,13.61666667,
18009757,4.183333333,
18009757,6.783333333,
18009758,,
18009758,,
18009759,3.6,
18009760,1.966666667,
18009760,3.166666667,
18009761,5.316666667,
18009761,6.15,
18009761,4.5,
18009762,1.216666667,
18009762,7.45,
18009763,5,
18009764,,
18009764,,
18009764,5.216666667,
18009764,,
18009764,3.183333333,
18009764,,
18009764,,
18009764,4.033333333,
18009764,,
18009764,,
18009764,2.5,
18009765,6.883333333,
18009765,13.45,
18009766,,
18009766,5.066666667,
18009766,,
18009766,,
18009767,3.716666667,
18009767,5.6,
18009767,5.6,
18009768,5.55,
18009770,14.3,
18009771,3.716666667,
18009773,2.35,
18009773,2.583333333,
18009773,3.333333333,
18009774,9.883333333,
18009775,22.91666667,
18009776,6.933333333,
18009776,,
18009776,4.583333333,
18009777,8.716666667,
18009777,4.916666667,
18009778,4.366666667,
18009778,,
18009778,2.183333333,
18009779,8.466666667,
18009780,3.083333333,
18009780,4.583333333,
18009781,3.116666667,
18009781,5.216666667,
18009782,2.616666667,
18009782,2.266666667,
18009783,4.233333333,
18009783,6.516666667,
18009784,,
18009784,2.833333333,
18009784,,
18009784,4.45,
18009785,3.033333333,
18009785,5.9,
18009785,2.433333333,
18009785,,
18009785,,
18009785,,
18009785,,
18009785,,
18009786,,
18009786,3,
18009787,,
18009787,0.15,
18009787,42.76666667,
18009789,7.866666667,
18009790,4.266666667,
18009790,,
18009792,6.133333333,
18009792,1.85,
18009793,17.1,
18009794,,
18009794,13.31666667,
18009795,2.933333333,
18009796,4.15,
18009796,7.05,
18009797,5.233333333,
18009797,,
18009797,2.75,
18009798,,
18009798,6.816666667,
18009799,7.25,
18009800,10.96666667,
18009801,10.53333333,
18009802,11.4,
18009803,4.533333333,
18009803,15.28333333,
18009804,3.583333333,
18009804,10.8,
18009804,,
18009805,,
18009805,5.133333333,
18009806,5.466666667,
18009806,4.95,
18009806,5.266666667,
18009806,,
18009806,5.9,
18009806,8.383333333,
18009806,5.966666667,
18009807,8.2,
18009807,5.1,
18009810,15.85,
18009811,,
18009811,4.633333333,
18009812,23.18333333,
18009814,2.366666667,
18009814,,
18009814,5.533333333,
18009814,,
18009814,3.583333333,
18009814,,
18009814,4.4,
18009814,2.616666667,
18009814,,
18009814,,
18009815,14.06666667,
18009815,4.883333333,
18009816,1.666666667,
18009818,2.066666667,
18009818,4.866666667,
18009819,3.583333333,
18009819,4.866666667,
18009819,,
18009819,5.433333333,
18009820,4.733333333,
18009820,,
18009820,,
18009821,9.483333333,
18009821,3.716666667,
18009822,5.916666667,
18009822,2.733333333,
18009823,3.85,
18009823,4.833333333,
18009824,4.6,
18009825,6.683333333,
18009825,4.933333333,
18009826,5.733333333,
18009826,17.76666667,
18009827,2.733333333,
18009827,,
18009827,2.733333333,
18009828,4.8,
18009828,4.833333333,
18009829,4.633333333,
18009829,4.733333333,
18009829,9.45,
18009830,4.933333333,
18009830,9.983333333,
18009831,8.066666667,
18009831,11.38333333,
18009832,5.7,
18009832,10.45,
18009835,11.28333333,
18009836,22.05,
18009837,4.4,
18009837,7.533333333,
18009839,3.866666667,
18009839,2.05,
18009839,0,
18009840,16.53333333,
18009840,6.916666667,
18009841,4.966666667,
18009841,3.983333333,
18009842,4.983333333,
18009842,7.733333333,
18009843,4.45,
18009843,4.15,
18009844,13.71666667,
18009845,4,
18009845,2.683333333,
18009846,11.28333333,
18009847,6.566666667,
18009847,8.266666667,
18009849,,
18009849,3.766666667,
18009849,3.983333333,
18009851,1.75,
18009851,10.2,
18009852,,
18009852,2.35,
18009852,,
18009852,,
18009852,4.116666667,
18009852,,
18009852,2.85,
18009852,2.666666667,
18009852,0,
18009852,,
18009852,2.75,
18009852,,
18009852,,
18009853,15.13333333,
18009854,,
18009854,36.03333333,
18009854,,
18009855,1.916666667,
18009855,8.533333333,
18009856,6.05,
18009856,14.03333333,
18009857,13.95,
18009858,3.916666667,
18009858,,
18009860,3.95,
18009860,7.133333333,
18009860,5.066666667,
18009861,3.266666667,
18009861,7.516666667,
18009862,13.68333333,
18009863,3.033333333,
18009863,3.016666667,
18009863,,
18009864,9.066666667,
18009865,3.733333333,
18009865,3.35,
18009865,7.316666667,
18009866,9.283333333,
18009866,5.433333333,
18009866,3.416666667,
18009866,,
18009867,3.733333333,
18009867,3.8,
18009870,,
18009870,2.816666667,
18009870,2.916666667,
18009873,3.816666667,
18009873,4.083333333,
18009875,11.35,
18009875,1.05,
18009875,,
18009876,3.366666667,
18009876,4.95,
18009877,,
18009877,5.55,
18009878,9.266666667,
18009878,3.316666667,
18009879,5.683333333,
18009879,4.616666667,
18009880,3.8,
18009880,3.583333333,
18009881,3.75,
18009881,0.566666667,
18009881,3.083333333,
18009883,10.25,
18009884,7.066666667,
18009885,3.666666667,
18009885,4.65,
18009885,3.716666667,
18009886,0,
18009887,4.8,
18009887,1.666666667,
18009888,6.983333333,
18009888,2.416666667,
18009889,13.8,
18009890,4.15,
18009890,3.55,
18009890,3.616666667,
18009891,,
18009891,4.1,
18009891,1.05,
18009894,32.15,
18009894,,
18009894,25.2,
18009895,29.35,
18009895,,
18009895,12.03333333,
18009898,3.5,
18009898,3.133333333,
18009899,,
18009899,2.933333333,
18009900,4.433333333,
18009900,3.933333333,
18009901,6.933333333,
18009902,3.166666667,
18009902,3.783333333,
18009903,2.333333333,
18009903,2.266666667,
18009903,,
18009904,5.55,
18009904,10.63333333,
18009904,,
18009905,11.26666667,
18009907,16.2,
18009908,1.933333333,
18009908,2.466666667,
18009909,4.4,
18009909,8.783333333,
18009910,,
18009912,9.7,
18009912,2.666666667,
18009914,1.516666667,
18009914,4,
18009915,8.233333333,
18009915,3.383333333,
18009916,27.88333333,
18009917,4.966666667,
18009917,6,
18009918,4.066666667,
18009918,4.916666667,
18009919,7.933333333,
18009920,10.95,
18009921,12.5,
18009921,6.733333333,
18009922,5.05,
18009922,7.75,
18009922,7.366666667,
18009922,,
18009922,6.4,
18009922,,
18009922,9.016666667,
18009922,5.616666667,
18009922,,
18009922,,
18009922,9.85,
18009922,8.866666667,
18009922,,
18009922,8.016666667,
18009922,19.56666667,
18009922,,
18009922,6.283333333,
18009922,9.9,
18009922,5.966666667,
18009922,5.416666667,
18009922,6.45,
18009922,,
18009922,,
18009922,1.566666667,
18009922,48.36666667,
18009922,6.716666667,
18009922,8.8,
18009922,73.7,
18009922,9.333333333,
18009922,16.25,
18009922,21,
18009922,2.666666667,
18009922,13.96666667,
18009922,4.366666667,
18009922,5.116666667,
18009922,5.016666667,
18009922,,
18009922,5.85,
18009922,9.583333333,
18009922,15.96666667,
18009923,,
18009923,6.55,
18009924,2.933333333,
18009924,2.1,
18009925,22.05,
18009926,,
18009926,5.933333333,
18009926,,
18009927,4.45,
18009927,4.716666667,
18009928,8.116666667,
18009929,5.15,
18009929,3.816666667,
18009930,4.25,
18009930,6.516666667,
18009931,8.566666667,
18009931,,
18009932,7.4,
18009933,4.516666667,
18009933,4.816666667,
18009934,5.483333333,
18009934,5.566666667,
18009934,4.233333333,
18009935,2.533333333,
18009935,2.833333333,
18009936,,
18009936,,
18009936,,
18009936,4.316666667,
18009936,,
18009936,4.05,
18009936,,
18009936,,
18009936,,
18009936,,
18009937,1.766666667,
18009937,,
18009937,,
18009937,,
18009937,2.533333333,
18009937,,
18009937,,
18009937,,
18009937,,
18009937,,
18009937,,
18009938,9.8,
18009939,,
18009939,1.933333333,
18009941,10.38333333,
18009942,5.016666667,
18009942,2.183333333,
18009942,5.183333333,
18009942,5.533333333,
18009942,3.616666667,
18009942,,
18009942,4.266666667,
18009942,6.75,
18009942,2.533333333,
18009942,3.133333333,
18009943,19.88333333,
18009943,,
18009944,1.8,
18009944,1.933333333,
18009944,,
18009945,15.8,
18009946,,
18009946,4.883333333,
18009947,2.75,
18009947,0,
18009948,12.66666667,
18009949,1.65,
18009949,6,
18009950,9.4,
18009950,3.133333333,
18009950,9.45,
18009951,3.25,
18009951,3.5,
18009953,5.75,
18009953,8.966666667,
18009954,,
18009954,3.85,
18009958,5.633333333,
18009959,3.966666667,
18009959,18.66666667,
18009960,5.466666667,
18009960,4.95,
18009960,21.45,
18009961,8,
18009961,7.65,
18009961,8.233333333,
18009962,16.53333333,
18009963,3.783333333,
18009963,4.616666667,
18009964,,
18009964,5.133333333,
18009964,4.45,
18009965,7.516666667,
18009966,3.383333333,
18009967,,
18009967,3.85,
18009969,,
18009969,6.2,
18009970,35.85,
18009971,6.983333333,
18009972,5.7,
18009972,7.283333333,
18009973,6.366666667,
18009974,2.25,
18009974,,
18009975,9.583333333,
18009976,8.55,
18009977,10.43333333,
18009978,5.016666667,
18009978,,
18009978,6.616666667,
18009979,5.433333333,
18009979,5.216666667,
18009980,14.01666667,
18009980,5.383333333,
18009981,9.3,
18009981,7.666666667,
18009982,13.95,
18009982,6.216666667,
18009983,,
18009983,4.583333333,
18009983,3.85,
18009984,13.36666667,
18009985,2.55,
18009985,8.833333333,
18009986,6.55,
18009986,3.75,
18009987,5.466666667,
18009987,5.983333333,
18009988,6.25,
18009988,,
18009988,,
18009990,,
18009990,3.333333333,
18009991,3.233333333,
18009991,5.066666667,
18009992,18.3,
18009993,5.316666667,
18009993,10.35,
18009993,5.416666667,
18009994,4,
18009994,11.11666667,
18009995,10.7,
18009996,5.25,
18009997,4.75,
18009997,5.4,
18009997,,
18009998,5.7,
18009998,6.033333333,
18009998,,
18009999,15,
18010000,3.866666667,
18010000,5.85,
18010001,11.18333333,
18010002,7.316666667,
18010006,7.533333333,
18010006,5.016666667,
18010007,3.216666667,
18010007,,
18010008,6.75,
18010008,6.683333333,
18010010,11.93333333,
18010011,13.51666667,
18010011,9.966666667,
18010013,13.3,
18010014,,
18010014,5.55,
18010015,11.65,
18010015,6.216666667,
18010016,,
18010016,4.6,
18010018,14.4,
18010019,3.833333333,
18010019,5.3,
18010020,2.466666667,
18010020,4.816666667,
18010021,4.266666667,
18010021,7.216666667,
18010022,12,
18010022,3.083333333,
18010023,11.95,
18010023,9.533333333,
18010025,,
18010025,6.5,
18010025,,
18010025,,
18010025,,
18010025,,
18010025,,
18010025,6.25,
18010025,,
18010025,4.266666667,
18010025,4.466666667,
18010026,12.73333333,
18010027,7.883333333,
18010027,3.85,
18010028,,
18010028,13.83333333,
18010028,,
18010029,4.15,
18010029,4.933333333,
18010030,31.81666667,
18010031,,
18010031,,
18010032,,
18010032,6.05,
18010032,3.75,
18010033,12.2,
18010033,12.15,
18010034,5.35,
18010034,6.633333333,
18010035,5.5,
18010035,17.11666667,
18010036,,
18010036,4.266666667,
18010037,4.183333333,
18010037,2.666666667,
18010038,,
18010039,3.083333333,
18010039,17.58333333,
18010040,6.683333333,
18010041,,
18010041,,
18010042,4.766666667,
18010042,,
18010042,4,
18010043,5.516666667,
18010044,12.53333333,
18010045,10.98333333,
18010046,6.183333333,
18010046,8.75,
18010047,5.533333333,
18010047,2.35,
18010048,8.1,
18010049,4.45,
18010049,5.1,
18010049,4.416666667,
18010050,4.533333333,
18010050,5.05,
18010050,5.716666667,
18010051,,
18010051,3.283333333,
18010051,4.566666667,
18010052,0.483333333,
18010052,,
18010053,5.633333333,
18010053,3.466666667,
18010054,16.6,
18010055,0,
18010056,2.133333333,
18010056,7.366666667,
18010057,6.483333333,
18010057,,
18010058,23.83333333,
18010059,1.15,
18010059,,
18010059,,
18010060,3.633333333,
18010060,5.216666667,
18010061,4.4,
18010061,4.433333333,
18010062,,
18010062,4.35,
18010062,4.6,
18010063,,
18010063,6.4,
18010064,10.75,
18010065,13.21666667,
18010066,8.983333333,
18010067,4.65,
18010068,7.583333333,
18010069,3.716666667,
18010069,3.866666667,
18010070,6.95,
18010072,3.35,
18010072,4.716666667,
18010073,21.58333333,
18010074,6.316666667,
18010074,5.833333333,
18010074,4.766666667,
18010075,9.983333333,
18010076,4.916666667,
18010076,7.85,
18010077,4.433333333,
18010077,3.7,
18010078,4.166666667,
18010078,8.6,
18010079,,
18010079,3.8,
18010080,19.03333333,
18010082,6.8,
18010082,7.316666667,
18010083,2.983333333,
18010083,4.933333333,
18010084,5.716666667,
18010084,5.416666667,
18010085,2.033333333,
18010085,5.366666667,
18010086,12.45,
18010086,4.966666667,
18010087,,
18010087,8.716666667,
18010087,,
18010088,10.28333333,
18010089,3.2,
18010089,2.783333333,
18010090,6.366666667,
18010090,11.05,
18010091,2,
18010091,5.233333333,
18010092,6.416666667,
18010092,4.933333333,
18010093,,
18010093,,
18010094,5.35,
18010094,3.333333333,
18010095,8,
18010096,5.616666667,
18010096,4.716666667,
18010097,5.3,
18010097,,
18010097,2.75,
18010098,,
18010098,7.633333333,
18010099,4.116666667,
18010099,1.883333333,
18010100,3.233333333,
18010100,5.266666667,
18010101,3.55,
18010101,,
18010101,,
18010102,,
18010102,,
18010103,9.816666667,
18010103,3.616666667,
18010103,4.066666667,
18010104,2.233333333,
18010104,7.65,
18010104,2.9,
18010105,,
18010105,11.06666667,
18010105,,
18010105,,
18010105,1.633333333,
18010105,0.716666667,
18010106,0.766666667,
18010106,4.983333333,
18010106,,
18010106,,
18010107,4.7,
18010107,5.816666667,
18010108,1.75,
18010108,,
18010109,24.16666667,
18010110,5.2,
18010110,,
18010110,7.116666667,
18010111,3.766666667,
18010111,3.8,
18010111,3.983333333,
18010112,2.65,
18010112,1.716666667,
18010113,0,
18010114,8.816666667,
18010114,,
18010114,,
18010114,3.95,
18010114,,
18010114,3.083333333,
18010114,1.75,
18010114,3.35,
18010114,2.783333333,
18010114,5.55,
18010114,4.7,
18010117,5.033333333,
18010117,4.783333333,
18010118,8.333333333,
18010118,2.3,
18010118,4.283333333,
18010118,6.233333333,
18010119,2.366666667,
18010119,5.616666667,
18010120,5.516666667,
18010121,5.75,
18010121,5.016666667,
18010121,2.866666667,
18010122,9.816666667,
18010122,2.133333333,
18010123,4.6,
18010123,13.95,
18010124,3.533333333,
18010125,16.13333333,
18010126,11.1,
18010127,2.916666667,
18010127,1.783333333,
18010127,3.366666667,
18010128,,
18010128,3.75,
18010129,3.2,
18010129,4.783333333,
18010129,2.583333333,
18010130,,
18010130,,
18010132,3.466666667,
18010132,,
18010132,4.25,
18010133,3.65,
18010134,2.633333333,
18010134,,
18010135,5.183333333,
18010135,3.466666667,
18010136,5.266666667,
18010136,3.166666667,
18010137,4.25,
18010137,4.6,
18010139,5.15,
18010139,5,
18010140,3.2,
18010140,5.083333333,
18010141,27.33333333,
18010143,,
18010143,5.033333333,
18010143,4.65,
18010144,5.35,
18010144,1.45,
18010145,6,
18010145,4.783333333,
18010145,,
18010146,26.46666667,
18010148,2.916666667,
18010148,3.283333333,
18010149,9.383333333,
18010150,,
18010150,3.45,
18010151,2.283333333,
18010151,0,
